"MM.blue"	"MM.pink"	"MM.purple"	"MM.black"	"MM.brown"	"MM.magenta"	"MM.green"	"MM.red"	"MM.turquoise"	"MM.yellow"	"MM.grey"
"TRIDC7BG029820"	-0.751189225029971	-0.561725424455082	-0.507983180219529	0.361601871220933	-0.44614122966898	-0.0856192802887175	0.572298019198673	0.601583936271156	0.934335769548537	0.70131834349884	0.0656447385436672
"TRIDC3BG000220"	-0.0252480101113754	-0.415518576297902	-0.336494357699518	-0.317279289033952	-0.703477885023034	-0.503029969907915	0.213311802038964	0.170478876154413	0.515604658820131	0.807976945895022	0.524174478826131
"TRIDC1BG032970"	0.749478616324734	0.844254052085644	0.763006237158504	-0.457470524288984	0.259440030035499	-0.0765811618500025	-0.442082589150357	-0.475665289741839	-0.78660378617779	-0.456195823022272	0.242124109290415
"TRIDC3AG032850"	-0.0980092539872571	-0.224900135640727	-0.287209155047971	-0.374729988125843	-0.829826751247972	-0.543072381453775	0.543782164297578	0.309603689643659	0.621642978171379	0.777849721317808	0.680441295988055
"TRIDC7AG025800"	-0.802229199520363	-0.567570289447159	-0.434791818365969	0.364689497597017	-0.416117336901545	-0.0654840228764309	0.572235950440482	0.683678137048461	0.89654395364899	0.458922706919373	-0.021366671637435
"TRIDC3BG056910"	-0.697379101196807	-0.553265583237754	-0.493051995783836	0.169381423383361	-0.6520325124491	-0.268983477334169	0.533584812674729	0.620120853083214	0.967319010982475	0.70961632463573	0.214341664263823
"TRIDC6BG064230"	-0.276631427298377	-0.471193115097522	-0.384512798883353	-0.103559223423692	-0.666980381796171	-0.43954666975652	0.40923948186685	0.330863581914099	0.699558062036634	0.82613552538395	0.435121675670038
"TRIDC4AG041750"	-0.750146077665061	-0.550024007032531	-0.485246423850685	0.314900471723421	-0.483638514446827	-0.105711305762763	0.479632148614788	0.638133743962722	0.921095306443532	0.616014289459978	0.061378962369689
"TRIDC5AG006980"	-0.41900040461321	-0.427015349317733	-0.350456981562369	-0.0490480609860301	-0.698858953174762	-0.326675069046993	0.519458308826115	0.359996145150315	0.813319598983629	0.846727923709253	0.42841806940615
"TRIDC7AG014240"	-0.739952126132793	-0.550848043463027	-0.47935126913026	0.267650035815963	-0.522410597028538	-0.163246546055925	0.498763059479287	0.747746913414366	0.920051429330821	0.586245060024911	0.0741186249866853
"TRIDC2AG053890"	-0.610877747407012	-0.491681440148105	-0.414134105566013	0.322946475139054	-0.359658098353632	0.0254461533048466	0.409476476453336	0.555509102342529	0.775083881687926	0.552386693736602	0.0551059629992141
"TRIDC3BG042880"	-0.657899392285052	-0.525801193186519	-0.498530893757201	0.216039769933515	-0.596496862486366	-0.232830373469755	0.53803129270195	0.625205482812005	0.959275535912598	0.819570724005006	0.238378642365895
"TRIDC4BG035420"	-0.905043327952619	-0.595375487789384	-0.515790391171673	0.842879206751354	0.18303535538592	0.544784062664902	0.276139011889356	0.488468187170433	0.652931465780817	0.119737786429943	-0.592183950204635
"TRIDC2BG045590"	0.512618779749261	0.434709047577799	0.49130449490488	-0.190612904617654	0.335478229453304	-0.0614787010425864	-0.216708228983812	-0.20461097324573	-0.565257258513438	-0.355727868296633	0.121029712834795
"TRIDC4AG053820"	0.891659557769533	0.474960835885989	0.28014111108234	-0.765722528356617	-0.222027003141589	-0.427991227707572	-0.314613518827746	-0.460978624927035	-0.531458875685245	0.117405226065322	0.637024278442424
"TRIDC1BG012850"	0.815094771164302	0.588733335673508	0.463769181897156	-0.306003845914693	0.442989241723431	-0.0942226060859219	-0.443878475074651	-0.436411376204558	-0.867504419658268	-0.446112846959229	0.0806922552946649
"TRIDC5AG002400"	-0.591390089209947	-0.429603401230731	-0.416947852703932	0.203661845351808	-0.515653204131264	-0.241020811071767	0.346034642884915	0.880263513315548	0.828301080823638	0.630738836505	0.172775096145853
"TRIDC7AG025730"	-0.423333029532629	-0.291793492914479	-0.24831812842778	0.131977471158816	-0.301351282595067	-0.0987864934423918	0.715956506270133	0.268707384992253	0.51959192224477	0.244201688305379	0.0735819336384767
"TRIDC4BG047260"	0.621094426184806	0.578340896620603	0.338245727143721	-0.186740421022	0.447585512311031	0.0160574807719355	-0.389008048844377	-0.419548175229149	-0.718596554953288	-0.41125749888989	0.0359631930179096
"TRIDC2BG019600"	0.0607297154565842	-0.0822354927846366	-0.214612356823841	-0.235526656093539	-0.400088626424135	-0.372282571045599	0.124484735703398	-0.193103814227654	0.236232120185432	0.527483256971046	0.357082296173821
"TRIDC6AG004320"	-0.352958597426749	-0.349500708009061	-0.30166692498466	0.0429287629063233	-0.509848229748083	-0.274704463672373	0.301705475195529	0.821168997182192	0.652344995841176	0.605732438598589	0.284119142504455
"TRIDC1AG013300"	-0.836803466910002	-0.519357169659001	-0.444521841495271	0.912793461288916	0.410473139349091	0.473021918326006	0.261523209789132	0.459587435862389	0.469104445180935	-0.110328316793961	-0.724940124052932
"TRIDC1BG023870"	0.629823122581058	0.067650139885198	-0.0521183820825178	-0.514919647089029	-0.260464949416835	-0.310035780938917	-0.0627878937902316	-0.375038419009614	-0.219835168703759	0.420746583432637	0.566863394114128
"TRIDC6BG029810"	-0.716181073614235	-0.590448522162744	-0.514189101371515	0.247495486480996	-0.545684383896441	-0.147129915040485	0.759454062373882	0.533924226171953	0.939738265402491	0.662622044153652	0.141579610263742
"TRIDC3AG062140"	0.710847445134794	0.592629146555625	0.623652040824855	-0.195936079804803	0.604426866680843	0.357541111919189	-0.520447236191896	-0.57559347461454	-0.935633181611647	-0.661156532332747	-0.114135199132712
"TRIDC3BG026030"	0.432719169216887	0.553344648367822	0.326697925445084	-0.369222160308772	-0.103326265161364	-0.211335389007836	0.0530011811587465	-0.116160696889063	-0.223948049930436	0.056629247272332	0.496726467697474
"TRIDC5AG043640"	0.908040600155765	0.685261714505141	0.614952511319207	-0.524765071804158	0.286474547090404	-0.075170260184066	-0.492612726501346	-0.567534482775422	-0.890603498915335	-0.413000114243882	0.262181795949504
"TRIDC4AG041430"	-0.662166226459675	-0.570919954691331	-0.511317193225465	0.284721319190974	-0.520435918384797	-0.15985613178405	0.571449615026901	0.588206281070813	0.938763367514779	0.826417986998834	0.180292381405107
"TRIDC4AG008580"	-0.712824775031803	-0.440133408045536	-0.474768084033856	0.622295180185164	0.114078956959363	0.13653880183471	0.166538020043469	0.553115268068285	0.504290274596646	0.0388975955344662	-0.508313953198601
"TRIDC3BG059470"	-0.357805300610707	-0.173837735520934	-0.136521565948564	0.217484027438077	-0.097028234964224	-0.0454185933183354	0.07352028225495	0.578847961250166	0.335265768595446	0.06730054710098	-0.118866411403437
"TRIDC7AG046300"	-0.716593115600991	-0.515856582031232	-0.431749588334327	0.194656742436136	-0.549479905283019	-0.17076512895701	0.702449860259539	0.490463485174559	0.885819466327934	0.533902651958758	0.103198237348039
"TRIDC3BG040910"	-0.594989115380139	-0.296831768853018	-0.359140729231623	0.103162843932301	-0.535232422655278	-0.220622979024109	0.609055656650108	0.566015236111182	0.777133647483906	0.450691746245325	0.19096166652644
"TRIDC5AG032000"	-0.635847360313796	-0.366126182649217	-0.153169944268009	0.209588515579837	-0.502283614944429	-0.166360038198206	0.448901262478143	0.591342372059584	0.836743796438362	0.585018111274642	0.180224604675582
"TRIDC4AG014800"	-0.687927368255	-0.518644238628683	-0.462184219375562	0.208663909781847	-0.585124727379551	-0.22701627300924	0.588717039430744	0.791421656255639	0.937081918305879	0.67306301119327	0.197308905819545
"TRIDC4AG019190"	-0.671622256738502	-0.528677480325625	-0.489627733395145	0.251559194532731	-0.563638796525511	-0.208675326234662	0.546829406344415	0.639000110490565	0.95546247755486	0.79741426731438	0.21407936683987
"TRIDC2AG076850"	-0.806950110315367	-0.581284145405954	-0.515549199728021	0.388389677594647	-0.439897862008797	-0.0818344956022481	0.491709325151997	0.754374466625172	0.940506316085533	0.604491460700669	-0.00915600088049304
"TRIDC7AG019940"	0.735189626680571	0.571432019184559	0.563880780971307	-0.237726592615165	0.58289770156098	0.171988724625504	-0.533855622950067	-0.577774912150572	-0.951534039293578	-0.669581718029212	-0.113784996810659
"TRIDC2AG069820"	-0.787841264281427	-0.597480300834909	-0.521200048690591	0.273383604262808	-0.572263610785467	-0.181820655509238	0.596965915964696	0.599621260760609	0.985631965775342	0.638043749942882	0.0995654474970746
"TRIDC1AG033670"	-0.735257257376716	-0.54416875712874	-0.467574709429103	0.242038861395394	-0.591715209551856	-0.216167394629076	0.480415686037977	0.699422867475989	0.971075576561725	0.688581178461264	0.155868407540651
"TRIDC4AG013830"	0.559393236376845	0.0497472568201417	0.0950044043659507	-0.37606186793081	-0.045701590154111	-0.163179420949746	-0.129244303685209	-0.310230819820668	-0.333034491646059	0.0961847077311085	0.283927894842046
"TRIDC5AG016180"	-0.596621816531168	-0.534789245887716	-0.500182315795113	0.212099041355899	-0.559234774330563	-0.202685050971589	0.62605153173999	0.618017257583798	0.912406076905885	0.816490775632877	0.253497419151185
"TRIDC3BG001160"	0.767287572637178	0.469223473382635	0.398608497763583	-0.117058414850328	0.611164195129844	0.181983427616479	-0.503005502712064	-0.490134675500536	-0.864048694469546	-0.414508699236549	-0.051363236910699
"TRIDC3BG048490"	0.887090197134324	0.538889103791687	0.46246635404183	-0.74416065423582	-0.136733175639655	-0.35200410140196	-0.3399149033344	-0.541914285863923	-0.614444518498608	-0.0379396136190301	0.564775509002684
"TRIDC2AG019550"	-0.574563330562556	-0.363653552892125	-0.339364758595443	-0.0107196570194984	-0.71319203925009	-0.329621463606869	0.539129101507411	0.584420749020658	0.864516489837469	0.596632610156884	0.327122286888988
"TRIDC2BG018670"	-0.735367710429744	-0.568599208840196	-0.481014635980981	0.208007331097549	-0.602484355712346	-0.211985627383377	0.591156057675141	0.469158444630427	0.955813208462524	0.636693878194658	0.14837822463281
"TRIDC1AG014070"	0.829407407684674	0.390299184568121	0.27171479162217	-0.603911898637178	-0.000283190956471764	-0.160657572789231	-0.326502337656023	-0.549736039105413	-0.641454193756884	-0.108857666000452	0.3621925040979
"TRIDC4AG048720"	-0.663965342299823	-0.567086151374786	-0.503782991419696	0.227395375968517	-0.591597075286827	-0.227786664211519	0.486075930387089	0.580674357310334	0.94818352029785	0.779700926713222	0.205489515453908
"TRIDC1AG038660"	0.238182770455073	0.433301219725116	0.221003169075463	-0.325602153350076	-0.295219683860867	-0.330813371894354	-0.205640836980928	-0.00638014629844459	-0.00351274888586884	0.235573365892857	0.425068945864208
"TRIDC1AG032090"	-0.00317105132230375	0.263932746634826	-0.109929929277974	-0.18054838522915	-0.275031889812198	-0.187549506039026	0.118163730493868	0.0917560848152356	0.168263737479439	0.248938039774105	0.321470122534698
"TRIDC6AG061080"	-0.512155909968406	-0.473272974146114	-0.324786805592349	0.104629722686872	-0.569652911448697	-0.230812131166777	0.32887447302719	0.569314147056441	0.796072957271787	0.699441603071147	0.223973678690435
"TRIDC3BG038400"	-0.649707554529345	-0.55416773587906	-0.531505473791705	0.207743612659546	-0.600844992816269	-0.220733244328719	0.529908147441603	0.563528816626506	0.954662167646833	0.82980492558546	0.231231241611157
"TRIDC5AG029970"	-0.645304864359886	-0.525556508248472	-0.456886684420084	0.157536919454827	-0.631074070412075	-0.260092405047215	0.61722929906724	0.429940664755621	0.938154506513451	0.761247478682138	0.256042078053787
"TRIDC3BG059370"	-0.672967896278694	-0.526151469242304	-0.482173067959123	0.288990939040987	-0.483056774700381	-0.151528001163903	0.546461580366443	0.567669616798341	0.889950753063204	0.708543082992572	0.128621036638026
"TRIDC1BG013470"	0.635309398538728	0.335864832980345	0.114005676959921	-0.256329460112723	0.277440106095443	0.225557448703853	-0.337318024363591	-0.348522426041742	-0.598015572057017	-0.198798030632498	0.0852715508497185
"TRIDC5BG027670"	0.439856496052347	0.490876667100839	0.546100138713666	-0.277967794193899	0.200095374021919	-0.0367003344111113	-0.304093406565408	-0.175282884505992	-0.510130803412849	-0.355720746615281	0.11719854669394
"TRIDC1BG045050"	-0.678648444722592	-0.498576793119448	-0.408565214664636	0.258922128489442	-0.49112172034273	-0.155450774760819	0.380564430896059	0.659237661486202	0.855062558912813	0.555550116208657	0.083610462280794
"TRIDC5AG036360"	0.843578071839403	0.500461279425995	0.437398954920354	-0.373411244527158	0.414915269140112	0.0718092326688277	-0.501386811413074	-0.591380363153172	-0.902027431217336	-0.478096717623803	0.0563420852894133
"TRIDC6AG012690"	-0.690167968728523	-0.504738152065396	-0.446547221216217	0.184096081898449	-0.503981900612314	-0.121388283432289	0.563931647051166	0.368651249280721	0.818849053406146	0.463740332464988	0.0398852984686242
"TRIDC3AG043120"	-0.850464105784011	-0.649526331539197	-0.551802659634363	0.445764884013168	-0.390733762547441	0.0184669633593196	0.428697359745716	0.616070774531035	0.939596397162853	0.56611107506235	-0.0930536705210376
"TRIDC7BG046390"	-0.620258561279114	-0.458257628272233	-0.402134411183184	0.101869080553953	-0.562944885691041	-0.205425857125353	0.578525857122463	0.285863773518084	0.810528153370745	0.540077268806457	0.144231062556554
"TRIDC7AG043510"	-0.707997957959579	-0.471361073823293	-0.420495583561397	0.360170888661281	-0.43330021060696	-0.117738627132296	0.408714118519263	0.826338213415466	0.900332403863431	0.670388737660191	0.0861456722630953
"TRIDC4BG053650"	-0.47011963969329	-0.478769367338429	-0.432413531939819	0.0528601352076513	-0.658542604190475	-0.342262086033635	0.623005210119209	0.571708732121134	0.872711871366041	0.878603284516741	0.416961556376166
"TRIDC5AG011050"	-0.786036444052877	-0.493588794852236	-0.433145892187851	0.812392787050235	0.245244954976375	0.357294643350247	0.186614206116658	0.590711381343555	0.528960701880802	0.0449413211161032	-0.572402963668633
"TRIDC7AG068370"	-0.703776479405442	-0.530430370565645	-0.444337239257512	0.196560302006515	-0.55697148419308	-0.20148099748046	0.72003390018311	0.660290441144057	0.900135444819846	0.558569427804872	0.145286787488865
"TRIDC6BG051660"	-0.764552668987686	-0.562934241516544	-0.495679792299598	0.27066560379673	-0.559666134172072	-0.187137585615048	0.558867288525	0.672471626729739	0.960553614475331	0.622772840950807	0.104437550172932
"TRIDC1BG012540"	-0.223756518670899	-0.377035826189562	-0.29324677873446	-0.2733756908836	-0.741589512785364	-0.453307159134079	0.471696689431078	0.134108430179884	0.629138748800112	0.653526152615911	0.488975779045806
"TRIDC7AG005120"	-0.453728314200959	-0.339355597356447	-0.303536954708288	0.156652051527713	-0.340762659490485	-0.0947031270147754	0.977011605781486	0.260067174979229	0.618021025628101	0.461520507149336	0.161710668103392
"TRIDC3AG036290"	0.818132046407345	0.318026830774057	0.379579558066401	-0.551746555890124	0.12411767386233	-0.137898340219071	-0.393752823928822	-0.468119344583383	-0.746054309880183	-0.286013207395616	0.229692132494553
"TRIDC2BG078210"	-0.59298860935557	-0.447320739092662	-0.345882491955292	0.318225387314865	-0.194205816434885	0.0465657533706828	0.363877874693298	0.189590915386484	0.593560363844676	0.220116507469963	-0.130095965036658
"TRIDC6AG016080"	-0.786070154986247	-0.5645795028674	-0.499998516656239	0.296514967707036	-0.517583953428251	-0.171867726829922	0.631511338763923	0.565202432938577	0.950528707791739	0.606331993140162	0.0645885044638664
"TRIDC2BG036900"	0.297874286301441	0.307033489370568	0.560249760305165	-0.184320944015344	0.155362236253678	-0.111484226478907	-0.0569554782118083	-0.206820582439545	-0.328791651231274	-0.282765370856583	0.161747019671298
"TRIDC2BG011970"	-0.808541971347951	-0.47476765576643	-0.515786801550224	0.675088750701665	0.0277990444044926	0.264250023848514	0.716707759045474	0.361487771035081	0.699470305341645	0.274338014165762	-0.342310541690746
"TRIDC6AG055970"	-0.489116315503943	-0.322572892046447	-0.342911370899732	0.0121806229038331	-0.641464965701175	-0.336847457646032	0.733651547254233	0.503814698649825	0.814941111346801	0.717496535401286	0.373263389706952
"TRIDC1BG025660"	-0.62507587621077	-0.52154185763102	-0.453244303179131	0.165432646082244	-0.617094405334396	-0.229865609411553	0.471382704740977	0.538999691020688	0.928504447555825	0.791935594084281	0.239261389100853
"TRIDC5BG021650"	-0.608496635377989	-0.520285650689375	-0.462784293414039	0.169974016712399	-0.624507450424111	-0.259515828167429	0.552996369442894	0.66735473961323	0.94461712295766	0.855887980156537	0.292146790907171
"TRIDC6BG047530"	-0.722822411770784	-0.488085955607537	-0.429122254198278	0.339789154775144	-0.258292463746213	0.00596143217094752	0.609459923057953	0.488454524353826	0.68494361356598	0.178688784511437	-0.185594946974851
"TRIDC3BG046370"	-0.199241605938655	-0.31662824532074	-0.30279083648841	-0.132005535036508	-0.58942698313312	-0.324190919685146	0.3768706119216	0.0764785917710794	0.59409616100279	0.689678922892127	0.450168399061734
"TRIDC5AG056510"	-0.80236230685909	-0.540205698697946	-0.474724757068487	0.945194965199927	0.387296151852803	0.478727171797308	0.245407059810545	0.377404678939949	0.50985406729178	0.0703522755862848	-0.656805873396161
"TRIDC4AG014670"	-0.690888722550367	-0.379237470019346	-0.405785001963624	0.191858254480466	-0.490324324960436	-0.136644065399782	0.501725233671042	0.432834730984826	0.810407225347883	0.43860809955278	0.0528868808003309
"TRIDC2AG071050"	0.411282440034139	0.322733193041212	0.290499273410825	0.27592942330105	0.893680037211644	0.415540152021884	-0.453571537614686	-0.450082286600977	-0.795124692954969	-0.689440903690956	-0.492709115026382
"TRIDC2AG021320"	0.84687869464351	0.599486680136985	0.508792922991531	-0.461257591451021	0.287238940437801	-0.0834461931925035	-0.44953944695363	-0.51565002862122	-0.811850388168863	-0.353177187286685	0.259355326393099
"TRIDC1BG070980"	-0.424482978195405	-0.310103386454968	-0.345009890605064	-0.0854371988947301	-0.762508363976213	-0.422090785001659	0.595005608411597	0.501535292479265	0.85937759695069	0.86710503593897	0.513940314729996
"TRIDC2BG055190"	0.542976765010233	0.0862108443977544	0.104813638375481	-0.359753232860568	-0.0499428108039213	-0.145184657251405	-0.206910784920566	-0.203873493298919	-0.325278780752616	0.0992110707300352	0.261991771591222
"TRIDC1BG025940"	-0.638481865479793	-0.5309689949102	-0.463310230868846	0.163477240786737	-0.598250835109419	-0.231886747281928	0.475578573135372	0.452348874551962	0.902009574888495	0.698801929473084	0.208273335220807
"TRIDC6BG061100"	-0.725139463979438	-0.544746270197491	-0.476598078693814	0.19929957546268	-0.598198994282298	-0.23042845638338	0.625606873709926	0.672507503428051	0.947767646680514	0.612270826646416	0.168260547461323
"TRIDC3AG033650"	-0.31785954858537	-0.319418377496319	-0.336998132486726	-0.156859101604174	-0.759307870985721	-0.453790090574	0.452157017153618	0.346223794725969	0.762327571514589	0.841692757979774	0.524497884902277
"TRIDC5AG055160"	-0.716551543765799	-0.580683776921858	-0.51095532681995	0.211830814902437	-0.611499275064884	-0.237058558974415	0.553675414893417	0.699566079545684	0.96612769111238	0.705498177778587	0.164215029224113
"TRIDC3BG036770"	-0.625989044795509	-0.480441714458979	-0.43543668128619	0.256360626571966	-0.338246558481933	0.0677627896855457	0.287095828097268	0.123175201619392	0.683725548846136	0.402162918990771	-0.0835291944266287
"TRIDC4BG038050"	0.800580402382967	0.786666202927234	0.662934393131772	-0.369785559657334	0.42030576882826	0.078378579507036	-0.479238353330302	-0.539360734765357	-0.882574348398881	-0.514570706051949	0.13994907050637
"TRIDC3BG049970"	-0.723110429424472	-0.579015532793237	-0.515019139737524	0.184008561951886	-0.605456503080987	-0.219246124559157	0.456952052930396	0.408487565766812	0.925820236239493	0.629026183823561	0.104919426302878
"TRIDC1BG056040"	-0.903411825010201	-0.655580420506808	-0.569467506340752	0.513141259457267	-0.322900054264204	0.047175951830614	0.511144783547126	0.534006778828582	0.933043363893755	0.479050803370527	-0.181186914876007
"TRIDC5AG073820"	0.177232477305368	0.363615522929718	0.474388005791192	0.027292014057045	0.383269640624974	0.188686878620853	-0.287825146393376	-0.284983892558882	-0.462163948597837	-0.51232750899876	-0.227682669899925
"TRIDC3BG006550"	0.283621924457189	0.389752864891041	0.104235198230363	-0.177068422679212	0.0413601033957966	-0.0901668779538739	-0.164037112261227	-0.128550462487009	-0.221488244465106	-0.0375117010321652	0.21200107294983
"TRIDC5AG043310"	-0.696760558012679	-0.575455523001706	-0.528414578179878	0.240067272324393	-0.595723905666483	-0.227348072300514	0.518142700355218	0.603739156939922	0.976639112617025	0.777645430825215	0.190405302525254
"TRIDC1AG038260"	-0.767027335680744	-0.587694154899075	-0.519177220080648	0.357763068318682	-0.492866639526686	-0.121817896518376	0.464836909749508	0.672547689485709	0.969334986784338	0.721449052885485	0.07201756424147
"TRIDC1BG010030"	0.123484899831217	0.225502590491869	0.323622406532408	0.167237430421973	0.41833897808977	0.616883019018565	-0.332660111902939	-0.195836860462692	-0.360325715267165	-0.363870772673292	-0.254002313782852
"TRIDC1BG049000"	0.165100979767951	0.101802432316203	0.193152351967647	-0.396634260616419	-0.441724883607011	-0.400098002205549	0.321662727507523	0.0809180930399049	0.169525461565746	0.301421898155814	0.611968215552172
"TRIDC4AG042240"	-0.600634467809188	-0.52133258715354	-0.45138594984939	0.236187544620353	-0.521710257496061	-0.146716789973383	0.463914270359091	0.514250305391092	0.875549435375353	0.740216353675176	0.20090449025098
"TRIDC5BG018850"	-0.789633095012057	-0.586031110780839	-0.523054466022212	0.327106556691914	-0.504939687874193	-0.102056505836427	0.664714513687162	0.589947178795557	0.966652165138808	0.629543507685701	0.0789619618182382
"TRIDC6BG041770"	-0.503489405771486	-0.485874865441824	-0.456174683018286	0.0919127569986028	-0.61819712443916	-0.275850659964014	0.633016155996873	0.438349473027932	0.869449732233978	0.868553546283405	0.357728156215972
"TRIDC5BG083610"	0.841252633740106	0.360418986237196	0.435343274879374	-0.518094154882318	0.189435807754279	-0.0433449943764972	-0.442447626482525	-0.523534852150169	-0.786583181432323	-0.319408099777855	0.194241996505606
"TRIDC5BG074100"	-0.789244488373285	-0.579021602930926	-0.511239170649716	0.329862229672227	-0.477378478078941	-0.10020222980576	0.693641551377952	0.603857762722125	0.940532368779402	0.573322550898733	0.0395695998895758
"TRIDC4BG012470"	-0.801999707307241	-0.578006041529184	-0.506676512161006	0.303322337865446	-0.491768515848147	-0.141087709362123	0.638052268540783	0.498409911642664	0.931261794541961	0.518414599673424	0.0140019803215578
"TRIDC1AG010590"	-0.778483189321432	-0.553453332950806	-0.473300573054066	0.24620397785346	-0.559105897247067	-0.17669607465936	0.553937809029442	0.622584600705331	0.940184236012225	0.552499461815779	0.0691963331596965
"TRIDC4BG037970"	-0.885852274914444	-0.610824022301497	-0.518347587518745	0.710657918407046	-0.0516078019323142	0.369840180869684	0.366530511276381	0.606306981346221	0.798253112625312	0.355400026101524	-0.344650112100197
"TRIDC4BG058270"	0.909242088700188	0.6998193175273	0.661418564648873	-0.49549874750409	0.350618373258899	-0.00520566958267578	-0.518162834599901	-0.599043849824963	-0.94206779406163	-0.490973335055029	0.186711822997888
"TRIDC1AG028490"	0.94201795098561	0.5971932473317	0.661763451722667	-0.608098865694005	0.205029461081071	-0.130518250585865	-0.484382731201439	-0.577418984921344	-0.886548977008874	-0.393880929340643	0.300913088221148
"TRIDC2AG060720"	-0.532049405997247	-0.380814506084651	-0.339233458204822	0.230767143704765	-0.41086063982315	-0.134791197394769	0.317071342848566	0.942617890136268	0.742371126909966	0.60305036080774	0.154586129019919
"TRIDC3AG041570"	-0.179611479843577	0.0982203085559784	0.0134085079948572	0.650293945780445	0.754805913192786	0.279825455823549	-0.197464073250757	0.00657097313678379	-0.243011420264933	-0.48134686370711	-0.650275331447765
"TRIDC7AG047890"	-0.624531021029476	-0.592597528733787	-0.524570691779017	0.18498045250517	-0.612972165268535	-0.240485681375891	0.441666728428931	0.645155725028614	0.930139144712942	0.771528746745479	0.217204801614455
"TRIDC7AG013150"	-0.672295897127415	-0.477208331543202	-0.419037567214254	0.348456046335056	-0.217608505659942	0.161138766839578	0.568879941312202	0.217684749500664	0.649414600654589	0.300152516382465	-0.151984277084587
"TRIDC5AG031500"	0.0483273398814981	0.343226628444167	0.266313787900578	0.536896903559454	0.934249532407052	0.531918043233546	-0.319054875167109	-0.275538146641457	-0.565545051042542	-0.730691525034107	-0.678804129774721
"TRIDC1BG056840"	0.941478511726968	0.641141689920346	0.49275868568806	-0.521561395785475	0.303971061532061	-0.093353864049997	-0.512475956397583	-0.589894842700353	-0.918201308705755	-0.412975703446212	0.226965482443332
"TRIDC6BG066530"	-0.744050436174953	-0.544440608672662	-0.49705643721954	0.340977410934926	-0.367528347609958	-0.0759112458794734	0.761638831741188	0.423089435430758	0.829973018240838	0.459426141835543	-0.0415548752216165
"TRIDC7AG014470"	-0.729957120342197	-0.562894101833557	-0.474435698875875	0.269002049403133	-0.510773808422179	-0.080973170630645	0.688144792935803	0.310382833742177	0.914903555671763	0.637381576058435	0.101733548594454
"TRIDC3BG085200"	-0.928776521515415	-0.574474250167596	-0.528187900339108	0.808198363126786	0.0962700412653437	0.255271505285524	0.353044688597545	0.569480928082534	0.729072514351085	0.183583325635512	-0.50968195052964
"TRIDC5AG037260"	0.412696516064935	0.219060327301459	0.0267388711176914	-0.457534305144924	-0.271725119190613	-0.293150590741626	0.448721404844604	0.010162592556064	-0.125231676190136	0.227479001488285	0.498886555471177
"TRIDC5BG038890"	0.413290447344777	0.328576815323878	0.321898445609076	0.250523642251088	0.88245462496101	0.562019605775464	-0.457237402810339	-0.476632652207403	-0.815964178921697	-0.727414247008328	-0.513691374632544
"TRIDC5AG035610"	-0.668857522872783	-0.526230853484264	-0.497041976949597	0.277826609645124	-0.428289296192016	-0.115514643460408	0.387376627079474	0.28515143802618	0.81175781720391	0.603621419542479	0.0192086181026069
"TRIDC4AG009750"	0.806244559801187	0.683528912998586	0.741004836445765	-0.56055779170341	0.157592532239525	-0.15265684572295	-0.415860117266763	-0.482023874347632	-0.759271399132077	-0.360590412084726	0.354835957083591
"TRIDC6BG043710"	-0.755623180200609	-0.517988259712699	-0.386695461708477	0.324623560767008	-0.449643655172175	-0.159493986670068	0.602758813013439	0.595034164115254	0.88817421680284	0.49129798927589	0.0424194228522386
"TRIDC1BG018910"	-0.0985581557095944	-0.174427444584666	-0.210212392948225	-0.0296617188713848	-0.384073556878828	-0.239793900259641	0.274824611381941	0.587666688840196	0.45223271632793	0.588304931063235	0.416637889919214
"TRIDC6AG060340"	-0.483304556808624	-0.113827139612228	-0.0325282487925086	0.708367786821955	0.618363290029212	0.674342587087999	-0.0930721307334374	0.228471583237634	-0.00320107015207184	-0.468593356441242	-0.73539586350324
"TRIDC1AG032950"	-0.454088537154437	-0.328790726175296	-0.283746285984396	0.166101924312153	-0.306048328056134	-0.0721836106823548	0.893098884697919	0.238397185911568	0.575385090909398	0.343554712858988	0.100800847304061
"TRIDC2AG066900"	-0.569976679335806	-0.386196811295108	-0.358872609276991	0.0834087157863502	-0.50866835251268	-0.228261984875824	0.173616288359931	0.475280670186642	0.688191525828178	0.38785808281265	0.0363098336011899
"TRIDC5AG016030"	-0.638332422506135	-0.468566231799994	-0.433084205825969	0.1678187882196	-0.480162384638628	-0.146970386727516	0.400777650224473	0.218143777791569	0.765725652975436	0.502185763993425	0.0311667397937471
"TRIDC3BG038160"	-0.639625832573278	-0.465873090134185	-0.466273992561038	0.285871908490258	-0.445195300090205	-0.186322682664413	0.452286462716767	0.898416424506174	0.838032339701005	0.619070682097235	0.106790123517219
"TRIDC2BG016250"	0.639473526937901	0.813862755661822	0.635664021276282	-0.343789504642983	0.269509224138259	-0.054153147410825	-0.348778077635043	-0.394524323990324	-0.663341318919309	-0.379176277695237	0.253046193789745
"TRIDC3BG062910"	-0.090617240721302	-0.07825753910843	-0.192273805395371	0.147949842438905	-0.0164075788180342	0.200256679933816	0.383758077975254	-0.16347936443439	0.184223786801198	0.202507268447473	0.0868026018117908
"TRIDC2BG032180"	-0.589556486156573	-0.456226818441666	-0.397052672294804	0.236381141605137	-0.441347018531897	-0.133072712892471	0.83098361003635	0.379648449068995	0.803572387851667	0.649528144478598	0.171968485659087
