"","GeneName","PearsonCorrelation","p.Standard","q.Standard","moduleColors"
"7138","TRIDC6AG021410",0.447351155096462,0.000586530276638229,0.000575148852920208,"blue"
"7139","TRIDC2AG040250",0.0859994018423251,0.538106127804122,0.128513230439525,"turquoise"
"7140","TRIDC3AG012900",-0.442328226702192,0.000691196749667845,0.000644695957942199,"turquoise"
"7141","TRIDC1BG052940",0.212241152285748,0.123779981194235,0.0367473413464631,"blue"
"7142","TRIDC2BG060560",-0.386587381024986,0.00358958699859278,0.00208174056313441,"turquoise"
"7143","TRIDC3BG028180",0.163208867273478,0.239570109917198,0.0647874324644987,"turquoise"
"7144","TRIDC7BG021200",0.49289653341935,0.000115489179486567,0.000186610451994919,"blue"
"7145","TRIDC5AG075860",-0.322405680165731,0.016959227319265,0.00694691044153051,"turquoise"
"7146","TRIDC7BG038510",0.540851512552398,1.53835397458289e-05,5.1959669883563e-05,"blue"
"7147","TRIDC1BG053700",-0.415848516657188,0.00157099638806611,0.00114783171932052,"turquoise"
"7148","TRIDC6BG059220",-0.430141802224047,0.00101779243472343,0.000838174436101056,"blue"
"7149","TRIDC1AG040720",0.561342464271906,5.80649908128023e-06,2.85143907463012e-05,"blue"
"7150","TRIDC2AG025880",0.0413552948770803,0.767608577440367,0.17249349093401,"blue"
"7151","TRIDC4BG008400",-0.174206172347463,0.208789779111185,0.0576185950623276,"grey"
"7152","TRIDC4BG012620",0.610160772569689,4.09387708537156e-07,5.81678490631133e-06,"blue"
"7153","TRIDC4AG041850",-0.0949069971646369,0.496619980714403,0.120165575458767,"turquoise"
"7154","TRIDC7BG059300",-0.387754406878132,0.00347851329851509,0.00203225547797365,"turquoise"
"7155","TRIDC1BG063890",-0.361259263213767,0.0068956721109329,0.0034050798754468,"turquoise"
"7156","TRIDC7BG034110",-0.387814283216507,0.00347289659866162,0.00203120122184106,"turquoise"
"7157","TRIDC3AG070450",0.250854242100495,0.0671720680796505,0.0218135213730749,"blue"
"7158","TRIDC6BG055550",-0.0910216136709583,0.514511844628094,0.123640338887796,"red"
"7159","TRIDC7BG020200",0.506309123045194,6.80047759650318e-05,0.000130456228769564,"blue"
"7160","TRIDC2AG041070",0.274539310154457,0.0441971794799714,0.0152544676957425,"blue"
"7161","TRIDC3BG035140",0.443561691232082,0.0006640523821767,0.0006266145676143,"blue"
"7162","TRIDC1BG066970",0.104689310060671,0.453025495547572,0.111260872880178,"blue"
"7163","TRIDC7AG053260",-0.0758187027503402,0.587477589633578,0.138061111965326,"turquoise"
"7164","TRIDC6BG012120",-0.373599983089131,0.00505153729507871,0.00268083030377141,"turquoise"
"7165","TRIDC6BG054740",-0.347803540821831,0.00954390759573472,0.00439039292804908,"turquoise"
"7166","TRIDC7BG023630",-0.418687803693471,0.00144359291560733,0.0010856363111687,"turquoise"
"7167","TRIDC3BG083860",-0.39255759996255,0.00305243740183865,0.00184817702604187,"turquoise"
"7168","TRIDC1AG050330",0.193615404942603,0.161403299487801,0.0461180850504766,"blue"
"7169","TRIDC5BG060950",-0.106396799295636,0.445635229492183,0.109787442667426,"grey"
"7170","TRIDC7BG072550",-0.327829485326648,0.0150612668611322,0.00631138411238233,"turquoise"
"7171","TRIDC7AG061200",0.170800363900623,0.218011899538344,0.059772939204661,"brown"
"7172","TRIDC1AG035130",-0.363436162781224,0.00653338822321329,0.00326481738488505,"turquoise"
"7173","TRIDC1AG063380",-0.342163447507795,0.0108899460583195,0.00488061336018133,"turquoise"
"7174","TRIDC7AG040200",-0.282707016622738,0.0379444054826901,0.0134424797079484,"turquoise"
"7175","TRIDC5AG002810",-0.341704888051156,0.0110061885026757,0.00492074952545282,"turquoise"
"7176","TRIDC3AG045360",-0.33422193212399,0.0130584237288907,0.00563154398139939,"turquoise"
"7177","TRIDC5BG069810",0.507864355320853,6.38498414127799e-05,0.000126001446813549,"blue"
"7178","TRIDC6AG038530",-0.354181626415222,0.00819619027264656,0.00388271490796512,"blue"
"7179","TRIDC5BG030220",0.205293136862881,0.136956853955748,0.0400786353603086,"turquoise"
"7180","TRIDC3BG007880",0.377110731351635,0.00461260329964918,0.00250592034289996,"pink"
"7181","TRIDC1AG036780",-0.361250567287943,0.00689715344472479,0.0034050798754468,"blue"
"7182","TRIDC6BG022980",0.0277674039127677,0.842771300087271,0.185997441687972,"turquoise"
"7183","TRIDC2BG016470",0.225647299015084,0.101075667423526,0.030893450467496,"blue"
"7184","TRIDC5BG053280",0.436567053248867,0.00083159926021857,0.00072684004128062,"blue"
"7185","TRIDC4AG011860",-0.393713589878755,0.00295701110257907,0.00180630652277609,"grey"
"7186","TRIDC2BG029070",-0.400759791417168,0.00243003297593535,0.00156325632923868,"blue"
"7187","TRIDC7BG061850",-0.323053234267656,0.0167225124853379,0.00688168964085726,"turquoise"
"7188","TRIDC1BG000580",0.099423455579233,0.476230112077481,0.11605045403264,"blue"
"7189","TRIDC2BG049520",0.359611298908091,0.00718136164073251,0.00350560137626146,"blue"
"7190","TRIDC1AG028270",-0.0608512061205039,0.66348831434019,0.152965602920199,"yellow"
"7191","TRIDC4AG008590",-0.0769412780862058,0.581936172292826,0.136947791667678,"turquoise"
"7192","TRIDC1AG002650",-0.114517628437075,0.411405433303178,0.102443984348443,"turquoise"
"7193","TRIDC7BG066040",-0.382283292944526,0.00402654422629455,0.0022714855820231,"turquoise"
"7194","TRIDC2BG065960",0.52710266188226,2.84204859809791e-05,7.62143337969568e-05,"blue"
"7195","TRIDC5AG073700",0.0514828382366786,0.71288341342461,0.16234517625127,"blue"
"7196","TRIDC7AG011680",0.0790810785459857,0.57143892987023,0.134926840606694,"blue"
"7197","TRIDC3AG041680",-0.513281115546668,5.11224412028317e-05,0.00011095313066231,"turquoise"
"7198","TRIDC7AG042990",0.519995508138959,3.85763253947886e-05,9.10484528820995e-05,"blue"
"7199","TRIDC2BG034990",0.233765868234361,0.0889675371963647,0.0276970897479775,"blue"
"7200","TRIDC4BG049740",0.505833165577126,6.9324781197409e-05,0.000131413239904069,"blue"
"7201","TRIDC3AG016250",-0.316990479903508,0.0190518181237808,0.00762672074107565,"blue"
"7202","TRIDC3BG026340",-0.500607760534873,8.54347518318087e-05,0.000153012554403717,"turquoise"
"7203","TRIDC5AG001760",-0.171209077335961,0.216890585238069,0.0595227213757764,"blue"
